49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.829307556152344,-5.353814601898193
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.80756759643555,-5.540040016174316
49.829307556152344,-5.353814601898193
49.772037506103516,-5.586592197418213
49.80756759643555,-5.540040016174316
49.829307556152344,-5.353814601898193
49.829307556152344,-5.353814601898193
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.829307556152344,-5.819369792938232
49.772037506103516,-5.586592197418213
49.829307556152344,-5.353814601898193
49.772037506103516,-5.586592197418213
49.829307556152344,-5.353814601898193
49.772037506103516,-5.586592197418213
49.829307556152344,-5.819369792938232
49.829307556152344,-5.353814601898193
49.829307556152344,-5.819369792938232
49.829307556152344,-5.353814601898193
49.829307556152344,-5.353814601898193
49.829307556152344,-5.819369792938232
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.829307556152344,-5.819369792938232
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.829307556152344,-5.353814601898193
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.829307556152344,-5.819369792938232
49.80756759643555,-5.540040016174316
49.91669845581055,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.80756759643555,-5.540040016174316
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.80756759643555,-5.540040016174316
49.829307556152344,-5.353814601898193
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.829307556152344,-5.819369792938232
49.772037506103516,-5.586592197418213
49.829307556152344,-5.353814601898193
49.829307556152344,-5.819369792938232
49.829307556152344,-5.353814601898193
49.80756759643555,-5.540040016174316
49.829307556152344,-5.353814601898193
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.80756759643555,-5.540040016174316
49.772037506103516,-5.586592197418213
49.91669845581055,-5.586592197418213
49.772037506103516,-5.586592197418213
49.829307556152344,-5.819369792938232
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.829307556152344,-5.353814601898193
49.772037506103516,-5.586592197418213
49.829307556152344,-5.353814601898193
49.829307556152344,-5.353814601898193
49.829307556152344,-5.353814601898193
49.829307556152344,-5.353814601898193
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.829307556152344,-5.353814601898193
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.829307556152344,-5.353814601898193
49.772037506103516,-5.586592197418213
49.829307556152344,-5.353814601898193
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.772037506103516,-5.586592197418213
49.829307556152344,-5.353814601898193
